Word,fiveStar,fourSar,threeStar,twoStar,oneStar,Score1,Score2
ramsay,874,557,396,317,237,0.5733573357335734,0.4418136020151133
ghiradelli,35,24,12,1,1,0.9444444444444444,0.9344262295081968
berfllt,3,5,9,1,1,0.5,0.6
dimsums,12,7,6,5,1,0.8461538461538461,0.52
jellyfish,96,124,81,29,9,0.8285714285714286,0.7054263565891473
whiteish,3,3,4,5,5,-0.25,-0.25
massproduced,32,40,31,21,15,0.3617021276595745,0.3333333333333333
brillo,19,19,10,7,15,0.11764705882352941,0.26666666666666666
ramsey,434,242,183,224,251,0.2671532846715328,0.1746307558644657
kwik,20,7,2,4,13,0.21212121212121213,0.22727272727272727
dicks,354,395,306,165,208,0.2597864768683274,0.33511586452762926
nittayas,29,24,14,6,5,0.7058823529411765,0.65625
dicke,5,10,3,2,1,0.6666666666666666,0.6666666666666666
deliciousit,19,13,4,1,0,1.0,0.9393939393939394
motels,23,57,51,47,117,-0.6714285714285714,-0.3442622950819672
saucony,12,14,0,1,1,0.8461538461538461,0.8571428571428571
davids,380,130,52,55,107,0.5605749486652978,0.5178571428571429
motel6,0,4,2,7,8,-1.0,-0.5789473684210527
fervent,13,8,2,6,3,0.625,0.4
deliciously,1395,1088,250,53,17,0.9759206798866855,0.945162553858206
kwon,34,8,5,1,9,0.5813953488372093,0.6153846153846154
kwok,30,1,3,0,4,0.7647058823529411,0.7714285714285715
deliciousmy,16,17,0,0,0,1.0,1.0
belonging,38,42,10,16,49,-0.12643678160919541,0.10344827586206896
ordentliche,6,9,10,3,1,0.7142857142857143,0.5789473684210527
davies,22,2,0,1,3,0.76,0.7142857142857143
strange,2084,3332,3031,2335,1845,0.060829727666072794,0.1288036681950813
bigass,34,39,20,9,2,0.8888888888888888,0.7380952380952381
bristo,25,28,20,2,1,0.9230769230769231,0.8928571428571429
methinks,36,43,39,38,167,-0.645320197044335,-0.44366197183098594
morbidly,22,16,7,11,22,0.0,0.07042253521126761
crutches,51,40,29,17,60,-0.08108108108108109,0.08333333333333333
strands,113,95,76,71,102,0.05116279069767442,0.09186351706036745
infield,22,8,11,4,5,0.6296296296296297,0.5384615384615384
deliciousas,6,7,2,1,0,1.0,0.8571428571428571
clusterfck,5,11,10,13,4,0.1111111111111111,-0.030303030303030304
meltdown,63,52,29,20,56,0.058823529411764705,0.20418848167539266
ordernot,2,4,3,6,4,-0.3333333333333333,-0.25
hopslam,10,4,6,1,2,0.6666666666666666,0.6470588235294118
belittle,13,7,13,16,80,-0.7204301075268817,-0.6551724137931034
clumsily,5,6,13,10,21,-0.6153846153846154,-0.47619047619047616
bigand,9,6,4,0,1,0.8,0.875
comparisons,123,142,69,41,14,0.7956204379562044,0.65625
butterscotch,534,434,127,52,28,0.900355871886121,0.8473282442748091
limousine,100,22,9,4,29,0.5503875968992248,0.5741935483870968
scotsman,17,39,15,4,1,0.8888888888888888,0.8360655737704918
postpartum,50,14,3,2,12,0.6129032258064516,0.6410256410256411
complaining,1651,1834,1005,972,2004,-0.09658002735978112,0.07878037455502244
mideastern,21,21,16,3,1,0.9090909090909091,0.8260869565217391
saythis,43,15,2,9,7,0.72,0.5675675675675675
saythey,12,12,2,3,5,0.4117647058823529,0.5
replenishment,10,10,9,2,5,0.3333333333333333,0.48148148148148145
deliciousso,19,5,2,0,0,1.0,1.0
wonderland,337,291,113,39,41,0.783068783068783,0.7740112994350282
grandiose,53,68,36,14,10,0.6825396825396826,0.6689655172413793
himher,63,57,26,25,71,-0.05970149253731343,0.1111111111111111
deliciouswe,18,14,0,0,0,1.0,1.0
caliper,15,7,3,8,49,-0.53125,-0.4430379746835443
astigmatism,61,5,7,1,24,0.43529411764705883,0.45054945054945056
robeks,20,7,1,0,4,0.6666666666666666,0.7419354838709677
diego,2283,1241,573,417,462,0.6633879781420765,0.6007267771973654
sketchiness,4,12,4,2,3,0.14285714285714285,0.5238095238095238
betternot,1,5,3,2,5,-0.6666666666666666,-0.07692307692307693
lighthanded,5,10,3,0,0,1.0,1.0
enewsletter,8,7,0,2,0,1.0,0.7647058823529411
robert,2006,414,146,155,424,0.6510288065843621,0.6138712904301434
blackhawk,30,21,5,1,8,0.5789473684210527,0.7
costillas,9,9,4,1,0,1.0,0.8947368421052632
canvases,46,25,13,4,9,0.6727272727272727,0.6904761904761905
aphrodisiac,19,12,5,2,0,1.0,0.8787878787878788
poolbar,7,3,4,2,1,0.75,0.5384615384615384
smriti,13,5,5,0,0,1.0,1.0
lagoon,82,79,24,21,13,0.7263157894736842,0.6512820512820513
shabbychic,17,8,12,2,1,0.8888888888888888,0.7857142857142857
overpowers,53,63,50,31,17,0.5142857142857142,0.4146341463414634
orderpay,5,12,5,3,1,0.6666666666666666,0.6190476190476191
diets,223,137,47,28,12,0.8978723404255319,0.8
kyle,799,140,56,43,101,0.7755555555555556,0.7340720221606648
diese,119,131,88,63,59,0.33707865168539325,0.34408602150537637
kyko,22,1,0,0,1,0.9130434782608695,0.9166666666666666
diena,14,3,0,0,0,1.0,1.0
constructed,239,198,94,66,78,0.5078864353312302,0.504302925989673
ramyun,12,21,5,2,1,0.8461538461538461,0.8333333333333334
currently,2593,1782,805,576,1331,0.3216106014271152,0.3928685132123528
ramune,20,41,8,2,1,0.9047619047619048,0.90625
kyra,14,2,0,0,5,0.47368421052631576,0.5238095238095238
cultural,583,564,228,119,81,0.7560240963855421,0.7030438010393467
tenpoint5,30,0,0,0,0,1.0,1.0
cultured,84,58,20,22,12,0.75,0.6136363636363636
robbed,85,93,115,157,633,-0.7632311977715878,-0.6322314049586777
robber,3,2,1,5,17,-0.7,-0.6296296296296297
cultures,241,235,92,45,46,0.6794425087108014,0.6790123456790124
happiness,999,411,115,72,80,0.8517145505097312,0.8053777208706786
nystyle,56,75,29,11,1,0.9649122807017544,0.8321678321678322
proofed,11,11,5,7,6,0.29411764705882354,0.2571428571428571
treament,9,4,3,3,3,0.5,0.3684210526315789
burglary,10,2,2,5,29,-0.48717948717948717,-0.4782608695652174
robbie,180,51,31,10,19,0.8090452261306532,0.7769230769230769
burglars,6,4,1,1,5,0.09090909090909091,0.25
robbin,7,3,5,4,8,-0.06666666666666667,-0.09090909090909091
pharmaprix,3,11,7,2,0,1.0,0.75
unterwegs,12,14,8,5,3,0.6,0.5294117647058824
allowable,6,5,6,7,8,-0.14285714285714285,-0.15384615384615385
funthe,11,15,2,4,1,0.8333333333333334,0.6774193548387096
champaignurbana,188,98,21,29,20,0.8076923076923077,0.7074626865671642
mother,4360,2291,1214,1136,2535,0.26468455402465557,0.28870373958535167
verandah,85,44,16,15,10,0.7894736842105263,0.6753246753246753
lillian,84,5,6,6,16,0.68,0.6036036036036037
kostenlose,5,7,3,1,0,1.0,0.8461538461538461
nissan,495,111,37,67,404,0.10122358175750834,0.12534818941504178
lillies,23,16,11,7,10,0.3939393939393939,0.39285714285714285
shatter,42,17,18,6,16,0.4482758620689655,0.4567901234567901
coucous,6,9,2,6,0,1.0,0.42857142857142855
digne,21,27,10,4,3,0.75,0.7454545454545455
tapered,36,28,18,10,14,0.44,0.45454545454545453
mckibbins,6,22,11,2,2,0.5,0.75
digit,75,72,28,19,37,0.3392857142857143,0.4482758620689655
unflattering,33,23,22,20,29,0.06451612903225806,0.06666666666666667
muchies,9,6,1,2,0,1.0,0.7647058823529411
tabouleh,89,59,33,15,7,0.8541666666666666,0.7411764705882353
3story,16,15,4,3,2,0.7777777777777778,0.7222222222222222
diggs,11,7,4,1,0,1.0,0.8947368421052632
insatiable,34,39,20,9,5,0.7435897435897436,0.6781609195402298
alleviating,21,8,2,1,1,0.9090909090909091,0.8709677419354839
armando,158,21,11,7,23,0.7458563535911602,0.7129186602870813
armands,8,3,7,0,2,0.6,0.6923076923076923
enviroment,100,47,25,12,14,0.7543859649122807,0.6994219653179191
dealers,1275,1174,614,386,656,0.32055929570170894,0.40303637926095676
motifs,16,22,12,5,2,0.7777777777777778,0.6888888888888889
handlebar,98,57,19,16,22,0.6333333333333333,0.6062176165803109
propping,11,12,7,10,10,0.047619047619047616,0.06976744186046512
durring,12,12,3,2,7,0.2631578947368421,0.45454545454545453
bouquet,655,170,61,61,233,0.4752252252252252,0.4745308310991957
motion,393,256,159,143,199,0.3277027027027027,0.30978809283551967
subtotal,7,11,12,6,11,-0.2222222222222222,0.02857142857142857
knacks,167,202,60,21,7,0.9195402298850575,0.8589420654911839
matchbox,18,9,6,4,4,0.6363636363636364,0.5428571428571428
cigarets,3,3,1,3,7,-0.4,-0.25
spouting,12,18,12,10,21,-0.2727272727272727,-0.01639344262295082
dijon,307,334,128,95,41,0.764367816091954,0.6499356499356499
erratic,23,37,37,29,38,-0.2459016393442623,-0.05511811023622047
permissible,3,2,6,4,5,-0.25,-0.2857142857142857
offload,3,4,3,1,5,-0.25,0.07692307692307693
hilary,44,10,2,1,10,0.6296296296296297,0.6615384615384615
dauber,10,6,1,0,0,1.0,1.0
tablechairs,5,6,3,3,3,0.25,0.29411764705882354
ingredient,1219,1067,661,499,434,0.4748941318814277,0.42031686859273065
apptissant,7,13,4,5,2,0.5555555555555556,0.48148148148148145
10hour,9,6,2,3,2,0.6363636363636364,0.5
revoked,10,7,9,6,60,-0.7142857142857143,-0.5903614457831325
doings,3,4,5,2,6,-0.3333333333333333,-0.06666666666666667
majesty,25,15,12,7,6,0.6129032258064516,0.5094339622641509
montmartre,7,16,5,0,0,1.0,1.0
waitresseswaiters,14,8,12,4,6,0.4,0.375
encircling,10,8,7,1,2,0.6666666666666666,0.7142857142857143
delicateness,9,7,4,1,0,1.0,0.8823529411764706
bickering,16,16,17,25,40,-0.42857142857142855,-0.3402061855670103
lookedtasted,1,8,3,4,10,-0.8181818181818182,-0.21739130434782608
seasons,1397,819,327,187,164,0.7898782831518257,0.7265290222049084
timemoney,12,8,8,12,29,-0.4146341463414634,-0.3442622950819672
fuming,12,9,11,45,159,-0.8596491228070176,-0.8133333333333334
lhonneur,7,7,4,1,1,0.75,0.75
taboule,22,36,5,4,4,0.6923076923076923,0.7575757575757576
edward,226,76,30,21,43,0.6802973977695167,0.6502732240437158
tabouli,219,164,66,32,24,0.8024691358024691,0.744874715261959
whatthey,5,5,1,11,18,-0.5652173913043478,-0.48717948717948717
mullins,3,1,8,4,14,-0.6470588235294118,-0.6363636363636364
mulling,25,32,17,6,14,0.28205128205128205,0.4805194805194805
hermosillo,9,8,2,2,0,1.0,0.7894736842105263
othym,15,4,5,1,0,1.0,0.9
erklrt,12,13,6,0,3,0.6,0.7857142857142857
coziness,76,73,24,15,2,0.9487179487179487,0.7951807228915663
simplest,136,85,46,77,118,0.07086614173228346,0.0625
unqualified,14,9,9,9,60,-0.6216216216216216,-0.5
volaille,10,7,3,2,0,1.0,0.7894736842105263
derniers,13,16,3,3,4,0.5294117647058824,0.6111111111111112
handcrafted,386,177,54,21,14,0.93,0.882943143812709
wouldnt,13643,14531,15349,11339,16016,-0.08000944064196365,0.01474905004592195
bologna,114,130,56,56,61,0.3028571428571429,0.3518005540166205
bientt,44,38,5,3,2,0.9130434782608695,0.8850574712643678
biensr,6,9,1,2,0,1.0,0.7647058823529411
passionfruit,157,115,68,13,4,0.9503105590062112,0.8823529411764706
pronounce,288,262,87,67,60,0.6551724137931034,0.6248153618906942
hipness,23,31,15,4,2,0.84,0.8
dilla,11,10,3,1,1,0.8333333333333334,0.8260869565217391
genommen,25,25,11,9,3,0.7857142857142857,0.6129032258064516
knitwear,5,9,5,0,0,1.0,1.0
stadiums,180,183,77,35,27,0.7391304347826086,0.7082352941176471
decorambience,7,14,10,3,2,0.5555555555555556,0.6153846153846154
dilly,78,86,26,11,13,0.7142857142857143,0.7446808510638298
dillo,6,8,2,0,0,1.0,1.0
dills,7,10,3,0,0,1.0,1.0
revolve,46,34,12,13,11,0.6140350877192983,0.5384615384615384
baaad,2,2,2,8,7,-0.5555555555555556,-0.5789473684210527
industrielle,5,8,2,3,1,0.6666666666666666,0.5294117647058824
mosied,7,7,2,6,2,0.5555555555555556,0.2727272727272727
dimes,42,30,21,36,58,-0.16,-0.13253012048192772
dimed,47,45,60,81,82,-0.2713178294573643,-0.2784313725490196
hipsters,576,730,346,199,136,0.6179775280898876,0.5917123705057892
hipstery,34,43,17,8,1,0.9428571428571428,0.7906976744186046
clothing,2853,2863,1448,760,790,0.566291517979687,0.5733553537021745
danelle,23,1,0,0,0,1.0,1.0
wouldbe,15,20,14,7,13,0.07142857142857142,0.2727272727272727
graines,18,6,5,3,1,0.8947368421052632,0.7142857142857143
grained,11,16,3,1,1,0.8333333333333334,0.8620689655172413
dimas,4,7,2,5,3,0.14285714285714285,0.15789473684210525
clothier,10,2,3,0,2,0.6666666666666666,0.7142857142857143
skintight,4,8,10,6,3,0.14285714285714285,0.14285714285714285
backfired,7,9,7,3,18,-0.44,-0.13513513513513514
weiterempfehlen,23,16,1,2,1,0.9166666666666666,0.8571428571428571
placewhich,6,8,5,2,3,0.3333333333333333,0.47368421052631576
beansthe,4,4,3,3,3,0.14285714285714285,0.14285714285714285
haunted,413,354,192,144,138,0.49909255898366606,0.46234509056244044
monorchid,29,3,0,0,1,0.9333333333333333,0.9393939393939394
excitable,14,9,7,4,4,0.5555555555555556,0.4838709677419355
roadie,17,9,2,2,2,0.7894736842105263,0.7333333333333333
frquente,11,23,4,2,1,0.8333333333333334,0.8378378378378378
rushing,587,518,623,515,538,0.043555555555555556,0.024096385542168676
soupssalads,6,13,4,3,4,0.2,0.46153846153846156
garlicherb,16,16,6,4,1,0.8823529411764706,0.7297297297297297
allowance,54,31,9,20,36,0.2,0.20567375886524822
confection,75,58,20,3,1,0.9736842105263158,0.9416058394160584
mashing,14,18,8,10,4,0.5555555555555556,0.391304347826087
bentleys,53,34,25,12,9,0.7096774193548387,0.6111111111111112
cement,129,137,84,78,158,-0.10104529616724739,0.05976095617529881
platano,13,20,6,1,2,0.7333333333333333,0.8333333333333334
dildo,16,11,3,2,11,0.18518518518518517,0.35
dauern,2,5,7,2,2,0.0,0.2727272727272727
dauert,7,8,14,4,3,0.4,0.36363636363636365
clusterfuk,2,5,2,3,4,-0.3333333333333333,0.0
swearing,66,57,49,73,131,-0.3299492385786802,-0.24770642201834864
whittlesea,6,1,4,0,15,-0.42857142857142855,-0.36363636363636365
wouldve,1930,3045,2560,1851,2086,-0.03884462151394422,0.1164721723518851
dillions,15,17,2,5,7,0.36363636363636365,0.45454545454545453
coowners,53,16,8,1,4,0.8596491228070176,0.8648648648648649
laan,10,11,3,9,3,0.5384615384615384,0.2727272727272727
laab,17,16,8,6,0,1.0,0.6923076923076923
laag,15,10,1,0,0,1.0,1.0
epitomy,7,5,3,1,1,0.75,0.7142857142857143
epitome,445,184,80,59,103,0.6240875912408759,0.5903919089759798
ambition,26,26,25,8,11,0.40540540540540543,0.4647887323943662
lacy,81,30,11,13,9,0.8,0.6691729323308271
lace,283,111,54,44,55,0.6745562130177515,0.5983772819472617
lack,2986,5275,5114,5039,7031,-0.4038135170210642,-0.18734936796025772
labs,197,75,41,31,164,0.09141274238227147,0.16488222698072805
ingenuity,49,39,18,14,5,0.8148148148148148,0.6448598130841121
baboy,26,17,8,3,1,0.9259259259259259,0.8297872340425532
lafa,13,3,3,0,0,1.0,1.0
lado,11,7,2,2,5,0.375,0.44
lads,27,41,33,14,6,0.6363636363636364,0.5454545454545454
lady,10878,8626,5848,6407,14616,-0.14662273476112025,-0.03748118538258445
babka,32,29,8,2,0,1.0,0.9365079365079365
lags,13,21,26,14,10,0.13043478260869565,0.1724137931034483
lage,48,71,56,27,6,0.7777777777777778,0.5657894736842105
lago,121,90,36,41,50,0.4152046783625731,0.3973509933774834
renovation,434,524,462,320,279,0.21739130434782608,0.23057161207450225
lait,184,195,61,38,32,0.7037037037037037,0.688195991091314
eartoear,16,4,1,3,2,0.7777777777777778,0.6
laid,4715,4213,1555,650,619,0.7679040119985002,0.7511032656663724
lain,5,7,1,1,2,0.42857142857142855,0.6
mackies,11,6,0,0,0,1.0,1.0
lail,19,14,10,6,5,0.5833333333333334,0.5
lair,111,184,105,44,52,0.3619631901840491,0.5089514066496164
dinty,0,1,5,7,4,-1.0,-0.8333333333333334
renovating,91,107,121,57,69,0.1375,0.2222222222222222
ingrediant,3,5,3,2,6,-0.3333333333333333,0.0
lalo,18,8,4,0,1,0.8947368421052632,0.9259259259259259
lala,43,30,10,12,11,0.5925925925925926,0.5208333333333334
bebidas,8,3,0,2,3,0.45454545454545453,0.375
dinos,182,104,35,15,43,0.6177777777777778,0.6627906976744186
railings,30,48,22,22,19,0.22448979591836735,0.31092436974789917
laka,10,12,3,1,22,-0.375,-0.022222222222222223
lake,3039,2224,963,564,599,0.6706981858163826,0.6380329909741674
lani,51,9,1,1,3,0.8888888888888888,0.875
catastrophe,31,15,18,21,45,-0.18421052631578946,-0.17857142857142858
land,1719,1367,680,382,468,0.5720164609053497,0.568089430894309
lana,197,36,9,8,28,0.7511111111111111,0.7323420074349443
lang,102,82,39,21,19,0.6859504132231405,0.6428571428571429
lane,766,910,506,385,658,0.07584269662921349,0.23280617874218462
lamm,10,9,11,5,4,0.42857142857142855,0.35714285714285715
lams,22,10,5,0,2,0.8333333333333334,0.8823529411764706
lamp,487,535,452,552,731,-0.20032840722495895,-0.11323210412147505
lamb,10133,9411,3842,2031,1204,0.7875981300167593,0.7159664603362746
lama,19,8,5,3,3,0.7272727272727273,0.6363636363636364
lame,708,1113,1117,1420,1532,-0.3678571428571429,-0.2369578881206788
aquired,9,8,10,3,5,0.2857142857142857,0.36
lapu,16,8,0,0,0,1.0,1.0
laps,357,254,130,75,59,0.7163461538461539,0.640268456375839
championship,145,153,69,57,54,0.457286432160804,0.4572127139364303
gunpowder,11,6,6,0,2,0.6923076923076923,0.7894736842105263
laos,65,42,11,5,6,0.8309859154929577,0.8135593220338984
drinkno,2,4,2,4,7,-0.5555555555555556,-0.29411764705882354
laoc,9,9,6,5,0,1.0,0.5652173913043478
lars,29,4,1,1,1,0.9333333333333333,0.8857142857142857
lart,18,11,3,3,1,0.8947368421052632,0.7575757575757576
lard,209,292,195,189,151,0.16111111111111112,0.19143876337693222
lara,58,25,2,6,4,0.8709677419354839,0.7849462365591398
larb,206,251,130,51,37,0.6954732510288066,0.6770642201834862
lark,42,31,15,10,4,0.8260869565217391,0.6781609195402298
dions,21,10,2,0,2,0.8260869565217391,0.8787878787878788
drinkso,8,4,1,1,2,0.6,0.6
latt,63,85,42,9,4,0.8805970149253731,0.8385093167701864
late,18027,19656,10350,6774,10608,0.25908852802514404,0.3686733859983656
drinksa,8,5,4,1,1,0.7777777777777778,0.7333333333333333
drinksi,22,20,12,11,10,0.375,0.3333333333333333
lass,27,29,13,9,6,0.6363636363636364,0.5774647887323944
lash,1176,127,39,42,202,0.706821480406386,0.6845507433742728
hydroponic,11,5,3,2,0,1.0,0.7777777777777778
lava,758,697,321,151,76,0.8177458033573142,0.7300832342449465
lave,14,10,0,0,2,0.75,0.8461538461538461
lavo,274,395,236,103,94,0.4891304347826087,0.5450346420323325
scrubbers,7,1,3,0,7,0.0,0.06666666666666667
bacco,11,4,1,2,1,0.8333333333333334,0.6666666666666666
laut,22,55,43,20,16,0.15789473684210525,0.36283185840707965
laud,5,15,3,5,5,0.0,0.3333333333333333
drinkwe,6,4,2,2,5,0.09090909090909091,0.17647058823529413
laws,492,315,186,161,377,0.1323360184119678,0.2
lawd,63,28,6,9,6,0.8260869565217391,0.7169811320754716
lawn,725,487,229,125,230,0.518324607329843,0.5469049138481175
lazy,2157,2644,1614,1256,2144,0.003022552894675657,0.17083282526521157
confirmed,953,550,457,611,1919,-0.3363509749303621,-0.25464914455740145
laze,13,8,3,3,0,1.0,0.75
fishrice,8,7,7,3,0,1.0,0.6666666666666666
lays,113,127,67,57,52,0.3696969696969697,0.3753581661891118
orthodontics,152,6,6,2,16,0.8095238095238095,0.7954545454545454
grandfather,249,116,72,43,81,0.509090909090909,0.49284253578732107
babys,274,97,69,45,125,0.37343358395989973,0.37153419593345655
lbas,32,24,13,9,9,0.5609756097560976,0.5135135135135135
coudlnt,10,6,5,1,2,0.6666666666666666,0.6842105263157895
earmuffs,9,6,6,0,0,1.0,1.0
mullets,16,11,12,5,6,0.45454545454545453,0.42105263157894735
timeshares,37,58,40,42,60,-0.23711340206185566,-0.03553299492385787
zenlike,38,33,8,5,0,1.0,0.868421052631579
backeven,7,10,8,4,2,0.5555555555555556,0.4782608695652174
backever,0,1,3,9,45,-1.0,-0.9636363636363636
mullens,2,2,11,4,7,-0.5555555555555556,-0.4666666666666667
mingnon,12,3,1,0,0,1.0,1.0
ethopian,3,13,5,2,2,0.2,0.6
mosley,8,4,7,0,1,0.7777777777777778,0.8461538461538461
orthodontist,154,15,9,9,51,0.5024390243902439,0.4759825327510917
dimly,602,731,313,136,86,0.75,0.7144694533762058
transgression,3,5,2,4,10,-0.5384615384615384,-0.2727272727272727
mlang,4,7,5,2,1,0.6,0.5714285714285714
dejeuner,20,20,17,4,1,0.9047619047619048,0.7777777777777778
babbo,98,74,60,53,31,0.5193798449612403,0.34375
dinks,7,3,7,4,0,1.0,0.42857142857142855
dinky,110,134,91,92,49,0.3836477987421384,0.2675324675324675
babba,11,10,4,0,0,1.0,1.0
baber,9,7,0,1,0,1.0,0.8823529411764706
babes,106,72,51,27,18,0.7096774193548387,0.5964125560538116
invits,11,12,5,2,1,0.8333333333333334,0.7692307692307693
invite,511,357,161,104,162,0.5185735512630015,0.5308641975308642
dings,124,87,43,42,99,0.11210762331838565,0.19886363636363635
dingy,313,529,464,554,549,-0.2737819025522042,-0.13419023136246785
dinge,12,9,11,12,9,0.14285714285714285,0.0
mechanicals,13,1,3,0,4,0.5294117647058824,0.5555555555555556
byblos,27,23,10,8,2,0.8620689655172413,0.6666666666666666
revealing,101,72,35,19,45,0.3835616438356164,0.459915611814346
oilvinegar,19,23,18,7,5,0.5833333333333334,0.5555555555555556
lustig,9,4,3,2,2,0.6363636363636364,0.5294117647058824
foodfriendly,12,5,2,3,1,0.8461538461538461,0.6190476190476191
babas,31,30,20,5,5,0.7222222222222222,0.7183098591549296
babak,23,0,0,0,2,0.84,0.84
icracked,18,1,0,0,4,0.6363636363636364,0.6521739130434783
diner,3829,5106,3021,1575,949,0.602762662201758,0.5594729033947116
dines,71,85,48,25,22,0.5268817204301075,0.5369458128078818
bietet,62,81,34,6,2,0.9375,0.8940397350993378
dined,3044,2782,1324,911,718,0.6182881446039341,0.5629778672032193
bieten,16,16,13,3,1,0.8823529411764706,0.7777777777777778
dinde,1,11,3,1,1,0.0,0.7142857142857143
timetotime,15,14,19,3,1,0.875,0.7575757575757576
